index,song_title,artist,original_gender,original_continent,source,predicted_gender,predicted_continent,raw_model_response
2046,Where Do We Go From Here (with Blake),Hayley Westenra,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2047,Her Mark,Peter Koppes,male,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2048,Bruce,Tim Minchin,male,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2049,Hey Ho,Gin Wigmore,female,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2050,Lava,Monique Brumby,female,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2051,Warm Ride,Andy Gibb,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2052,Turning Up The Heat,Vanessa Amorosi,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2053,Searchin',Ben Lummis,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2054,Too Far Gone,Adalita,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2055,Here I Am,Mick Harvey,male,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2056,Meet Me In The Red Room,Amiel,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2057,Wanna Be The One,Anthony Callea,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2058,Skit,Drapht,male,oceania,wasabi,Male,Oceania,"GENDER: Male
CONTINENT: Oceania"
2059,Silent Night,Rick Springfield,male,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2060,Overcome,Monique Brumby,female,oceania,wasabi,male,Africa,"GENDER: male
CONTINENT: Africa"
2061,Nirvana,Tuka,male,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2062,Ride This Feeling,Kate Miller-Heidke,female,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2063,A Little Bit Lonesome,Kasey Chambers,female,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2064,Flashback,Tina Arena,female,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2065,Stayin' Alive,Kate Miller-Heidke,female,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2066,He Wrote,Adalita,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2067,Love At First Sight,Kylie Minogue,female,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2068,Everything Love Is,Olivia Newton-John,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2069,Intoxicated Man,Mick Harvey,male,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2070,Special Surprise,Luke Buda,male,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2071,Your Love,Margaret Urlich,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2072,Clap Your Hands,Sia,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2073,Always Find The Time,Kylie Minogue,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2074,Chains,Tina Arena,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2075,The Time It Takes,Holly Throsby,female,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2076,"Let Your Light In, Babe",Robert Forster,male,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2077,Words Cannot Say,Adam Brand,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2078,Love We Got Goin',Keith Urban,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2079,If I Forget,Delta Goodrem,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2080,1959,Lee Kernaghan,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2081,Without You,Colin Buchanan,male,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2082,Red Blooded Woman,Kylie Minogue,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2083,Sister Mercy,Jimmy Barnes,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2084,The Tracks Of My Tears,Peter Andre,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2085,Insania,Peter Andre,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2086,I Like The Way,Deni Hines,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2087,Who Are We Fooling?,Brooke Fraser,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2088,Wait For Me,Rebecca St. James,female,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2089,If Tomorrow Never Comes,Jason Owen,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2090,Born Out Of Time,Rick Springfield,male,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2091,Walk Amongst His Ruins,Colin Hay,male,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2092,Salt To The Sea,Tim Finn,male,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2093,You Are The Music,M. Craft,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2094,Hope,David Campbell,male,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2095,Nothing To No One,Gin Wigmore,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2096,Calling All Girls,Rick Springfield,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2097,Any Day Now,Missy Higgins,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2098,Return To Paradise,Sam Sparro,male,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2099,I Need Love,Olivia Newton-John,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2100,My Jesus I Love Thee (I Love You Jesus),Darlene Zschech,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2101,Are You Looking After Yourself?,Courtney Barnett,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2102,Warning Bell,Butterfly Boucher,female,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2103,Delight,Bic Runga,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2104,Life In Sunshine,Jamie McDell,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2105,Arabia,Peter Koppes,male,oceania,wasabi,male,Asia,"GENDER: male
CONTINENT: Asia"
2106,The River Cried,Russell Hitchcock,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2107,Playing To Win,John Farnham,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2108,Love Song For Jeffrey,Helen Reddy,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2109,Design Desire,Abbe May,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2110,Show Your Glory,Rebecca St. James,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2111,I Believe In You,Kylie Minogue,female,oceania,wasabi,female,Oceania,"GENDER: female
CONTINENT: Oceania"
2112,Pash,Kate Ceberano,female,oceania,wasabi,female,Oceania,"GENDER: female
CONTINENT: Oceania"
2113,Help Me Make It Through The Night,Olivia Newton-John,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2114,Bird,Robert Forster,male,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2115,One Million Bullets,Sia,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2116,Thrill Is Gone,Bernard Fanning,male,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2117,Last To Know,Neil Finn,male,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2118,Sleep,Alex Lloyd,male,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2119,Little Chief,Xavier Rudd,male,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2120,Dancing Dirt Into The Snow,Missy Higgins,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2121,Lullaby,Peter Koppes,male,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2122,To The Bank,Urthboy,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2123,Come Quickly Lord,Rebecca St. James,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2124,"Stop, Drop And Roll",Mareko,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2125,That Girl From Brownsville Texas,Jim White,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2126,The Submarine,Whitley,female,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2127,Summer Love,Guy Sebastian,male,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2128,Hooley Dooley Wop Bam Boom! (Jesus Christ Is Coming Soon),Colin Buchanan,male,oceania,wasabi,Male,North America,"GENDER: Male
CONTINENT: North America"
2129,Hopelessly Devoted To You,Olivia Newton-John,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2130,Put The Pieces Back Together,Michael Hutchence,male,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2131,Give Me Just A Little More Time,Kylie Minogue,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2132,Never Say Goodbye,Hayley Westenra,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2133,Sandcastles,Jon English,male,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2134,Walk With Me,Lisa Mitchell,female,oceania,wasabi,female,Oceania,"GENDER: female
CONTINENT: Oceania"
2135,Melody,Andy Gibb,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2136,Heart Bounded By Sorrow,Andrew Morris,male,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2137,All Fall Down,Bic Runga,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2138,Bridge Over Troubled Waters,Dami Im,female,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2139,Did It Again,Kylie Minogue,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2140,An Arrow,Sarah Blasko,female,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2141,When The War Is Over,John Farnham,male,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2142,Snowbird,M. Craft,male,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2143,Paradise,Cody Simpson,male,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2144,All I Need Is You,Guy Sebastian,male,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2145,One Thing Leads To Another,Vanessa Amorosi,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2146,Lizards From Lounges,James Reyne,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2147,Venus In Overdrive,Rick Springfield,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2148,Happy Birthday (For Yesterday),Darren Hanlon,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2149,Pokarekare Ana,Hayley Westenra,female,oceania,wasabi,male,Oceania,"GENDER: male
CONTINENT: Oceania"
2150,Haunted House,Grant McLennan,male,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2151,Wishing You Were Somehow Here Again,Hayley Westenra,female,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2152,Fun,Natalie Imbruglia,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2153,Bluebird,Jim White,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2154,Carrot,Mal Webb,male,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2155,Stone Gods,Steve Kilbey,male,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2156,Shake,Aaradhna,female,oceania,wasabi,female,Oceania,"GENDER: female
CONTINENT: Oceania"
2157,Sam,Olivia Newton-John,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2158,Arms Of Mary,Keith Urban,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2159,Church On Fire,Rick Price,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2160,Haru Yo Koi,Hayley Westenra,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2161,Danielle,Steve Kilbey,male,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2162,Galaxy,Stan Walker,male,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2163,Pigeons And Crumbs,Natalie Imbruglia,female,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2164,Love And Hate,Jimmy Barnes,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2165,Human Touch,Rick Springfield,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2166,Glorify Your Name,Darlene Zschech,female,oceania,wasabi,Male,North America,"GENDER: Male
CONTINENT: North America"
2167,Alien Virus,Rick Springfield,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2168,All The Pretty Little Horses,Olivia Newton-John,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2169,Title Fight: Heart V Mind,Darren Hanlon,male,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2170,All The Lovers,Kylie Minogue,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2171,Cinema Paradiso - Profumo Di Limone,Hayley Westenra,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2172,Rain On Fire,Dave Dobbyn,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2173,Stars,Russell Crowe,male,oceania,wasabi,male,Europe,"GENDER: male
CONTINENT: Europe"
2174,Never Enough,Rebecca Lavelle,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2175,Old Dream,Darren Hanlon,male,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2176,Butterflies,Natalie Imbruglia,female,oceania,wasabi,female,Europe,"GENDER: female
CONTINENT: Europe"
2177,Broken Love,Colin Hay,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2178,Exit Everything,Rowland S. Howard,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2179,Leave Me Alone,Natalie Imbruglia,female,oceania,wasabi,female,North America,"GENDER: female
CONTINENT: North America"
2180,Kiss From A Rose,Ben Lummis,male,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2181,Moth To A Flame,Olivia Newton-John,female,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2182,Step Up,Samantha Jade,female,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2183,Mess Of Mine,Cassie Davis,female,oceania,wasabi,male,North America,"GENDER: male
CONTINENT: North America"
2184,Let The Peace Of God Reign,Darlene Zschech,female,oceania,wasabi,Unclear,Unclear,"GENDER: Unclear
CONTINENT: Unclear

**Reasoning:**

*   **Gender:** The lyrics are explicitly religious and use terms like ""Lord"" and ""Father."" The language is devotional and lacks any specific gendered pronouns or perspectives that would strongly suggest a male or female narrator. It could be sung by anyone.
*   **Continent:** The lyrics are a Christian prayer/worship song. While Christianity is global, the specific phrasing and style (repeated phrases, emphasis on ""peace of God"") are most commonly associated with contemporary Christian music prevalent in **North America** and **Europe**. However, without further cultural or musical cues, it's impossible to pinpoint a single continent with certainty. The language is also quite universal and could originate from any continent with a significant Christian population."
