artist,song_title,gender,ethnicity,lyrics_source,lyric_length,english_word_ratio,needs_translation
Alejandro Escovedo,San Antonio Rain,Male,North America,genius,275,0.930921052631579,0
Amy Studt,Beautiful Lie,Female,Europe,genius,325,0.9971509971509972,0
Alanis Morissette,Uninvited,Female,North America,genius,157,0.9878048780487804,0
Alexis HK,Ignoble Noble,Male,North America,genius,169,0.6628571428571428,1
Andrew Bird,Tin Foiled,Male,North America,genius,232,0.9873949579831932,0
Alanis Morissette,You Learn,Female,North America,genius,276,0.9858156028368794,0
Amy Winehouse,Teach Me Tonight,Female,Europe,genius,197,0.9714285714285714,0
Aldo Nova,Blood On The Bricks,Male,North America,genius,392,0.9660194174757282,0
Alanis Morissette,Baba,Female,North America,genius,315,0.941358024691358,0
Alanis Morissette,Everything,Female,North America,genius,393,0.9537037037037036,0
Alain Chamfort,7 Amazones,Male,Europe,genius,121,0.6474820143884892,1
Alanis Morissette,Fear Of Bliss,Female,North America,genius,257,0.951310861423221,0
Adam Ant,'Antmusic',Male,Europe,genius,494,0.9883040935672516,0
Andrew Bird,Natural Disaster,Male,North America,genius,143,0.9863013698630136,0
Andrew Bird,Near Death Experience Experience,Male,North America,genius,177,0.9743589743589745,0
Ace Frehley,Back To School,Male,North America,genius,257,0.9587628865979382,0
Andreas Bourani,Nur In Meinem Kopf,Male,Europe,genius,272,0.6190476190476191,1
Aloe Blacc,Red Velvet Seat,Male,North America,genius,290,0.9697986577181208,0
Andy McKee,Africa,Male,North America,genius,270,0.9892857142857144,0
Andrew Bird,The Trees Were Mistaken,Male,North America,genius,295,0.976510067114094,0
Afroman,The American Dream,Male,North America,genius,464,0.9633401221995926,0
Allison Crowe,It Came Upon A Midnight Clear,Female,North America,genius,212,0.9954545454545456,0
Allison Crowe,Let It Be,Female,North America,genius,252,1.0,0
Aaliyah,More Than A Woman,Female,North America,genius,422,0.945887445887446,0
Ali B,Rampeneren,Male,Europe,genius,523,0.6775956284153005,1
Alanis Morissette,Numb,Female,North America,genius,177,0.9842105263157894,0
Aaron Neville,All My Life,Female,North America,genius,268,0.967391304347826,0
Alejandro Escovedo,Five Hearts Breaking,Male,North America,genius,206,0.972093023255814,0
Adrian Belew,I Wonder,Male,North America,genius,108,1.0,0
A$AP Rocky,Phoenix,Male,North America,genius,401,0.9738095238095238,0
Aaliyah,Rock The Boat,Female,North America,genius,616,0.9889064976228208,0
Andrea Bocelli,Una Furtiva Lagrima,Male,Europe,genius,67,0.4857142857142857,1
Ana Johnsson,6 Feet Under,Female,Europe,genius,245,0.9580152671755724,0
Aaliyah,If Your Girl Only Knew,Female,North America,genius,617,0.979782270606532,0
Andy Williams,Have Yourself A Merry Little Christmas,Male,North America,genius,197,0.9898477157360406,0
Al Jolson,You Are Too Beautiful,Male,Europe,genius,258,0.9885057471264368,0
Alicia Keys,Girl On Fire,Female,North America,genius,320,0.9857549857549858,0
Amy Macdonald,The Green And The Blue,Female,Europe,genius,259,0.9924242424242424,0
Alicia Keys,Put It In A Love Song,Female,North America,genius,747,0.9827586206896552,0
Aaron Neville,A Change Is Gonna Come,Male,North America,genius,183,0.9692307692307692,0
Alanis Morissette,Ironic,Female,North America,genius,359,0.945137157107232,0
Allan Sherman,Rat Fink,Male,North America,genius,144,1.0,0
Al Martino,The Little Drummer Boy,Male,North America,genius,168,0.6473684210526316,1
Alain Chamfort,Notre Histoire,Male,Europe,genius,164,0.7297297297297297,1
Al Martino,O Come All Ye Faithful,Male,North America,genius,193,1.0,0
Ace Frehley,Shot Full Of Rock,Male,North America,genius,212,1.0,0
Alain Bashung,Ma Lou Marilou,Male,Europe,genius,134,0.7591240875912408,1
Al Green,L-O-V-E (Love),Male,North America,genius,282,0.986970684039088,0
Andrea Bocelli,Adeste Fideles,Male,Europe,genius,63,0.6666666666666666,1
Adriano Celentano,Il Ragazzo Della Via Gluck,Male,Europe,genius,279,0.593103448275862,1
Alain Bashung,Volutes,Male,Europe,genius,176,0.5911602209944752,1
Alain Chamfort,Paradis,Male,Europe,genius,155,0.5837837837837838,1
Allison Crowe,Hallelujah,Female,North America,genius,279,0.9587628865979382,0
Alanis Morissette,Not The Doctor,Female,North America,genius,455,0.9561586638830898,0
Alejandro Escovedo,This Bed Is Getting Crowded,Male,North America,genius,266,0.976510067114094,0
Albert Collins,A Good Fool Is Hard To Find,Male,North America,genius,214,0.9726027397260274,0
Aaliyah,A Girl Like You,Female,North America,genius,926,0.9863874345549738,0
Andrew Bird,Something Biblical,Male,North America,genius,167,1.0,0
Alanis Morissette,Lens,Female,North America,genius,311,0.996969696969697,0
Alanis Morissette,Ironic,Female,North America,genius,359,0.945137157107232,0
Andrew Bird,Eyeoneye,Male,North America,genius,241,0.9678714859437751,0
Aaron Neville,White Christmas,Male,North America,genius,85,1.0,0
Amy Winehouse,Wake Up Alone,Female,Europe,genius,291,0.9933993399339934,0
Alison Moyet,Ordinary Girl,Female,Europe,genius,186,0.9751243781094528,0
Andrew Bird,Three White Horses,Male,North America,genius,173,0.9424083769633508,0
Adrian Belew,Pretty Pink Rose,Male,North America,genius,339,0.9834710743801652,0
Adrian Belew,Oh Daddy,Male,North America,genius,270,0.9263157894736842,0
Andrew Bird,Scythian Empires,Male,North America,genius,123,0.9606299212598424,0
Alanis Morissette,Heart Of The House,Female,North America,genius,214,0.9457013574660632,0
Alexandra Stan,Get Back (ASAP),Female,Europe,genius,320,0.9858156028368794,0
Amy Macdonald,Slow It Down,Female,Europe,genius,392,0.9535962877030162,0
Aimee Mann,You Could Make A Killing,Female,North America,genius,203,0.9951690821256038,0
Angel Olsen,Miranda,Female,North America,genius,281,0.9834983498349836,0
Alanis Morissette,Perfect,Female,North America,genius,218,0.9444444444444444,0
Al Stewart,Broadway Hotel,Male,Europe,genius,229,0.978902953586498,0
Andrew Bird,Banking On A Myth,Male,North America,genius,259,0.9858156028368794,0
Andrew Bird,Measuring Cups,Male,North America,genius,256,0.9678571428571427,0
Andrew Bird,Happy Day,Male,North America,genius,90,0.9680851063829788,0
Andrew Bird,You Woke Me Up!,Male,North America,genius,131,0.9645390070921984,0
Alain Chamfort,Clara Veut La Lune,Male,Europe,genius,158,0.6685393258426966,1
Andrew Bird,Far From Any Road (Be My Hand),Male,North America,genius,180,0.9944444444444444,0
Alain Chamfort,Clara Veut La Lune,Male,Europe,genius,158,0.6685393258426966,1
Andrea Bocelli,"Addio, Fiorito Asil",Male,Europe,genius,50,0.5098039215686274,1
Alain Chamfort,Palais Royal,Male,Europe,genius,172,0.5894736842105263,1
Andrew Bird,A Nervous Tic Motion Of The Head To The Left,Male,North America,genius,290,0.987012987012987,0
Alicia Keys,Caged Bird,Female,North America,genius,143,0.9933774834437086,0
Andrew Bird,Nomenclature,Male,North America,genius,120,0.9772727272727272,0
Alain Chamfort,Charmant Petit Monstre,Male,Europe,genius,186,0.6651162790697674,1
Ani DiFranco,Independence Day,Female,North America,genius,271,0.975,0
Ace Frehley,Ozone,Male,North America,genius,176,0.9476439790575916,0
Alma Cogan,Dreamboat,Female,Europe,genius,124,0.90625,0
Aaliyah,Never Comin' Back,Female,North America,genius,573,0.9746192893401016,0
Alain Bashung,Volutes,Male,Europe,genius,176,0.5911602209944752,1
Alain Chamfort,Rendez-Vous...,Male,Europe,genius,208,0.5889328063241107,1
Allison Crowe,Angel,Female,North America,genius,232,0.991701244813278,0
Adele,Rumour Has It,Female,Europe,genius,420,0.9665178571428572,0
Ani DiFranco,Little Plastic Castle,Female,North America,genius,297,0.9801324503311258,0
Alanis Morissette,Excuses,Female,North America,genius,290,0.9367088607594936,0
Aaliyah,Back And Forth,Female,North America,genius,752,0.99250936329588,0
Alain Chamfort,Le Grand Retour,Male,Europe,genius,237,0.5978260869565217,1
Alana Davis,32 Flavors,Female,North America,genius,362,0.9946524064171124,0
Andrew Bird,Masterfade,Male,North America,genius,343,0.9668508287292816,0
Andreas Bourani,Eisberg,Male,Europe,genius,224,0.5733333333333334,1
Aaron Neville,Use Me,Male,North America,genius,312,1.0,0
Aaliyah,Miss You,Female,North America,genius,541,0.9626623376623376,0
Aloe Blacc,Eyes Of A Child,Male,North America,genius,307,0.974921630094044,0
Aled Jones,Hallelujah,Male,Europe,genius,214,0.9466666666666668,0
Alain Chamfort,Clara Veut La Lune,Male,Europe,genius,158,0.6685393258426966,1
Alicia Keys,Nobody Not Really,Female,North America,genius,113,1.0,0
Alicia Keys,New Day,Female,North America,genius,396,0.9860788863109048,0
Alicia Keys,Never Felt This Way (Interlude),Female,North America,genius,103,0.9903846153846154,0
Amel Bent,Ma Philosophie,Female,Europe,genius,385,0.6504629629629629,1
Angelzoom,Runaway,Female,Europe,genius,227,1.0,0
Amanda Palmer,In My Mind,Female,North America,genius,430,0.9567099567099568,0
Ace Frehley,Change,Male,North America,genius,244,0.9839357429718876,0
Aaron Neville,Save The Last Dance For Me,Male,North America,genius,293,0.9710610932475884,0
Andy Abraham,Just My Imagination,Male,Europe,genius,247,0.9488188976377953,0
Adele,Cold Shoulder,Female,Europe,genius,348,0.9861495844875346,0
Alain Chamfort,La Licorne Appareille,Male,Europe,genius,251,0.6793103448275862,1
Angie Aparo,Rocket Man,Male,North America,genius,272,0.9828178694158076,0
Amy Grant,Baby Baby,Female,North America,genius,223,0.9703389830508474,0
Ani DiFranco,Hurricane,Female,North America,genius,874,0.9802414928649836,0
Alison Krauss,Away Down The River,Female,North America,genius,194,0.962085308056872,0
Aaron Neville,White Christmas,Male,North America,genius,85,1.0,0
Ani DiFranco,Deep Dish,Female,North America,genius,298,0.977491961414791,0
Amanda Palmer,Creep,Female,North America,genius,169,0.9840425531914894,0
Alain Chamfort,Bambou,Male,Europe,genius,157,0.7361963190184049,1
Akon,Smack That,Male,North America,genius,675,0.98989898989899,0
Aaliyah,Rock The Boat,Female,North America,genius,616,0.9889064976228208,0
Afrojack,Catch Tomorrow,Male,Europe,genius,213,0.982532751091703,0
Alain Bashung,Alcaline,Male,Europe,genius,196,0.634703196347032,1
Alan Sorrenti,La Mia Mente,Male,Europe,genius,126,0.492063492063492,1
Acker Bilk,Imagine,Male,Europe,genius,135,0.9724137931034482,0
Alexandra Burke,Fire,Female,Europe,genius,347,0.9974747474747476,0
Adriana Varela,Un Vestido Y Un Amor,Female,North America,genius,164,0.6036585365853658,1
Alison Moyet,Weak In The Presence Of Beauty,Female,Europe,genius,213,0.990950226244344,0
Alain Chamfort,Manureva,Male,Europe,genius,154,0.7763975155279503,1
Alicia Keys,Unbreakable,Female,North America,genius,492,0.9680451127819548,0
Adriana Varela,En Un Feca,Female,North America,genius,153,0.5947712418300654,1
Alison Moyet,Glorious Love,Female,Europe,genius,155,0.9807692307692308,0
Alejandro Escovedo,Castanets,Male,North America,genius,257,0.9619771863117872,0
Alan Stivell,Ne Bado Ket Atao,Male,Europe,genius,99,0.6160714285714286,1
Aaron Neville,Tell It Like It Is,Male,North America,genius,175,0.994475138121547,0
Ane Brun,True Colors,Female,Europe,genius,165,0.9828571428571428,0
Alicia Keys,"Feeling U, Feeling Me (Interlude)",Female,North America,genius,57,0.9827586206896552,0
Andrew Bird,Richmond Woman,Male,North America,genius,206,0.9770642201834864,0
Aaron Neville,Stand By Me,Male,North America,genius,188,0.9696969696969696,0
Andrew Bird,MX Missiles,Male,North America,genius,296,0.98125,0
Al Stewart,Broadway Hotel,Male,Europe,genius,229,0.978902953586498,0
Andy Williams,Your Song,Male,North America,genius,181,1.0,0
Alicia Keys,Girl On Fire (Bluelight Version),Female,North America,genius,381,0.9832935560859188,0
Anastacia,Sexy Single,Female,North America,genius,227,0.9876543209876544,0
A. L. Lloyd,Blood Red Roses,Male,Europe,genius,244,0.968,0
Andrew Bird,Spanish For Monsters,Male,North America,genius,53,1.0,0
Alejandro Escovedo,Bury Me,Male,North America,genius,143,1.0,0
Aaron Lewis,Black,Male,North America,genius,215,0.9776785714285714,0
Andy Williams,Moon River,Male,North America,genius,161,0.9942528735632185,0
Alain Chamfort,Palais Royal,Male,Europe,genius,172,0.5894736842105263,1
Alan Sorrenti,Un Fiume Tranquillo,Male,Europe,genius,197,0.5380710659898477,1
Alain Souchon,Bidon,Male,Europe,genius,354,0.6435643564356436,1
Amy Macdonald,Rock 'n' Roll Star,Female,Europe,genius,338,0.9891304347826086,0
Alison Krauss,You Will Be My Ain True Love,Female,North America,genius,158,0.9580838323353292,0
Andy Burrows,Hometown,Male,Europe,genius,223,0.9828326180257512,0
Al B. Sure!,Hotel California,Male,North America,genius,352,0.9831460674157304,0
Alicia Keys,New Day,Female,North America,genius,396,0.9860788863109048,0
Alain Chamfort,Paradis,Male,Europe,genius,155,0.5837837837837838,1
Achim Reichel,Aloha Heja He,Male,Europe,genius,289,0.6445182724252492,1
Al Jolson,About A Quarter To Nine,Male,Europe,genius,172,0.9782608695652174,0
Andrew Bird,Fitz And The Dizzyspells,Male,North America,genius,198,0.9902439024390244,0
Amanda Lear,Lili Marlene,Female,Europe,genius,181,0.8494623655913979,0
Aaliyah,Hot Like Fire,Female,North America,genius,440,0.971311475409836,0
Alejandro Escovedo,Last To Know,Male,North America,genius,166,0.9831460674157304,0
Adele,Crazy For You,Female,Europe,genius,244,0.9730769230769232,0
Amanda Palmer,I Will Follow You Into The Dark,Female,North America,genius,242,0.9609375,0
Aaliyah,The One I Gave My Heart To,Female,North America,genius,452,0.9913419913419912,0
Aaron Neville,Bridge Over Troubled Water,Male,North America,genius,169,0.9545454545454546,0
Abbey Lincoln,"Softly, As In A Morning Sunrise",Female,North America,genius,155,0.9935483870967742,0
Aaron Lewis,One Step Closer,Male,North America,genius,383,0.9851485148514852,0
Amanda Palmer,Bad Wine And Lemon Cake,Female,North America,genius,486,0.9670542635658916,0
Andreas Gabalier,Amoi Seg' Ma Uns Wieder,Male,Europe,genius,230,0.5757575757575758,1
Aaliyah,Miss You,Female,North America,genius,541,0.9626623376623376,0
Afrob,Reimemonster,Male,Europe,genius,574,0.6027633851468048,1
Alain Chamfort,Tombouctou,Male,Europe,genius,175,0.6884422110552764,1
Agnes Obel,Riverside,Female,Europe,genius,284,0.9896907216494846,0
Amy Grant,Galileo,Female,North America,genius,318,0.9784615384615384,0
Anastacia,Heavy On My Heart,Female,North America,genius,284,0.993485342019544,0
Alain Chamfort,Le Grand Retour,Male,Europe,genius,237,0.5978260869565217,1
Alanis Morissette,Joining You,Female,North America,genius,328,0.9854227405247812,0
Alejandro Escovedo,Sensitive Boys,Male,North America,genius,173,0.9831460674157304,0
Alan Parsons,Back Against The Wall,Male,Europe,genius,252,0.9738805970149254,0
Andrew Bird,Sifters,Male,North America,genius,235,0.979253112033195,0
Alain Chamfort,Charmant Petit Monstre,Male,Europe,genius,186,0.6651162790697674,1
Aimee Mann,Calling It Quits,Female,North America,genius,234,0.9769230769230768,0
Al Jarreau,Your Song,Male,North America,genius,404,0.9882903981264636,0
Aloe Blacc,The Man,Male,North America,genius,636,0.9915134370579916,0
Al Kooper,One,Male,North America,genius,144,0.8580645161290322,0
Afroman,Hush,Male,North America,genius,425,0.9736842105263158,0
Aloe Blacc,Eyes Of A Child,Male,North America,genius,307,0.974921630094044,0
Alison Moyet,The Coventry Carol,Female,Europe,genius,101,0.900990099009901,0
Aaron Tippin,For You I Will,Male,North America,genius,121,0.9921259842519684,0
Adriano Celentano,Il Ragazzo Della Via Gluck,Male,Europe,genius,279,0.593103448275862,1
Anita Lipnicka,Teraz,Female,Europe,genius,170,0.4764705882352941,1
Andrew Bird,First Song,Male,North America,genius,245,0.9840637450199204,0
Andy Duguid,Wasted,Male,Europe,genius,62,1.0,0
Allison Crowe,River,Female,North America,genius,240,0.98015873015873,0
Alanis Morissette,Feel Your Love,Female,North America,genius,436,0.9517543859649122,0
Adriano Celentano,Furore,Male,Europe,genius,183,0.6129032258064516,1
Andrew Bird,Sic Of Elephants,Male,North America,genius,134,0.9929577464788732,0
Amy Grant,Grown-Up Christmas List,Female,North America,genius,251,0.9923076923076924,0
Anita Kerr Quartet,"A Hatchet, A Hammer, A Bucket Of Nails",Male,North America,genius,162,0.9702380952380952,0
Aimee Mann,Calling It Quits,Female,North America,genius,234,0.9769230769230768,0
Amy Diamond,Big Guns,Female,Europe,genius,302,0.9807073954983924,0
Aaron Lewis,Vicious Circles,Male,North America,genius,217,0.9957081545064378,0
Al Jarreau,A Sleepin' Bee,Male,North America,genius,64,0.9701492537313432,0
Anita Lipnicka,Gin Z Tonikiem,Female,Europe,genius,144,0.4482758620689655,1
Aggro Santos,Like U Like,Male,Europe,genius,595,0.940032414910859,0
Andrew Gold,Got To Get You Into My Life,Male,North America,genius,224,0.9698275862068966,0
Angie Aparo,Cry,Male,North America,genius,232,0.988095238095238,0
Adriana Varela,En Un Feca,Female,North America,genius,153,0.5947712418300654,1
Alain Souchon,Bidon,Male,Europe,genius,354,0.6435643564356436,1
Andy Hunter°,Angelic,Male,Europe,genius,19,1.0,0
Alicia Keys,Caged Bird,Female,North America,genius,143,0.9933774834437086,0
